event_type,product_id,category_id,brand,price,user_id,main_category,sub_category,year,month,day,weekday
2,0.08203593917823221,1.404885452416238e-08,755,6.316644678941502,0.9672517034914954,7,11,2019,10,14,0
2,0.10261748497274897,6.633801064026557e-08,43,11.343720729989784,0.8350424783059303,9,22,2019,10,25,4
2,0.7572619633383486,0.4334925699424659,719,8.889319434017432,0.9903407491188574,9,100,2019,10,23,2
2,6.396684418292012e-05,2.782358876629587e-08,654,11.207586716149022,0.8767666561730061,7,97,2019,10,30,2
2,0.06501219438481196,1.9873990453334045e-08,654,3.163858403911275,0.9909880891574774,7,8,2019,10,25,4
2,0.3709306009997837,3.2209570122176956e-08,518,9.326842981416595,0.8379036743149104,7,97,2019,10,13,6
2,0.02050463857057796,6.805128549558503e-08,267,28.275607862608364,0.8225238872684841,7,97,2019,10,16,2
2,0.20003804847722673,1.089642864826601e-08,331,6.556675987114202,0.8351046460446934,7,97,2019,10,11,4
2,0.47380530379840663,1.1074609673755731e-07,490,7.156814934033156,0.8618597689913079,1,86,2019,10,1,1
2,0.044445486436567455,9.464131167646883e-08,683,16.81844225842572,0.9887738972711309,2,69,2019,10,23,2
2,0.056396140819776654,1.3020908795624564e-09,221,27.77462871038963,0.8506734872733639,7,97,2019,10,5,5
1,0.0650197500622916,1.9873990453334045e-08,83,14.439529078193653,0.8775351554538364,7,8,2019,10,11,4
2,7.073618418731303e-05,2.782358876629587e-08,83,28.275607862608364,0.8761780116326576,7,97,2019,10,1,1
2,0.08206262336951214,1.404885452416238e-08,755,5.320714237769211,0.8305302452468071,7,11,2019,10,11,4
2,0.24273571183781156,1.0279649131916813e-08,556,7.264296249465602,0.8311164818349372,7,97,2019,10,20,6
2,0.4683797974449366,1.1424117829506031e-07,150,6.556675987114202,0.8246778470903646,0,12,2019,10,20,6
2,0.029086674492661897,9.546368318069653e-08,366,11.41139781096076,0.8946143614301292,2,65,2019,10,21,0
2,0.08204252048101426,1.404885452416238e-08,51,9.478396488858229,0.8308492955898308,7,11,2019,10,17,3
2,0.023947873620387992,9.409306045427002e-08,454,10.29805806936434,0.8338361008963642,2,58,2019,10,12,5
2,0.1350550682390499,7.05869496187006e-09,304,2.778488797889961,0.8834163991483859,9,113,2019,10,27,6
2,0.06501696369254231,1.9873990453334045e-08,446,7.85175139698144,0.9997996344289515,7,8,2019,10,31,3
2,0.46326068919813,1.0368740532840093e-07,325,2.778488797889961,0.8366152136722675,7,97,2019,10,29,1
2,2.676966274464329e-05,2.782358876629587e-08,83,21.50325556747164,0.8704169959280796,7,97,2019,10,5,5
2,0.02564754207315756,9.621752283806018e-08,616,17.574413219222997,0.8951420056229142,2,64,2019,10,31,3
2,0.05811102319326316,2.3437600304987427e-08,727,28.275607862608364,0.8531310918655124,2,54,2019,10,6,6
2,7.090712711671845e-05,2.782358876629587e-08,83,28.275607862608364,0.9819051171173081,7,97,2019,10,23,2
2,0.11281127339901006,4.8657007312158385e-09,352,6.749814812274482,0.8811218335420015,7,97,2019,10,28,0
2,0.03588452777767901,2.4808223031413945e-08,234,9.745768312452334,0.8408244737930952,2,51,2019,10,30,2
2,6.507797322404668e-05,2.782358876629587e-08,654,16.57528280301727,0.8521011401926477,7,97,2019,10,3,3
2,0.48721097311382255,0.1509439549092022,412,4.244997055358225,0.820917892893607,7,97,2019,10,26,5
2,0.19315508270765944,3.337459730801129e-08,391,16.33891061240008,0.9194311194259224,5,104,2019,10,12,5
2,0.10428064001579787,2.6452966039869352e-08,681,13.317282004973835,0.9126212941906378,8,15,2019,10,18,4
2,0.8478606218876421,0.6690151130525663,386,12.724778976469493,0.8271941904174955,3,1,2019,10,2,2
2,0.09742576016953164,1.651596903684549e-08,565,6.577233460962139,0.953404837452283,4,32,2019,10,18,4
2,0.07862183280359258,8.73084928798562e-08,234,11.343720729989784,0.9785607774689693,7,97,2019,10,25,4
2,0.07008359246002191,9.388745780825047e-09,269,4.244997055358225,0.9599782443512617,7,97,2019,10,9,2
2,0.027338150550668718,9.594339900331761e-08,508,12.02954695738788,0.9264000890170712,7,97,2019,10,1,1
2,0.07007954111259504,9.11462194608248e-09,83,22.13368473616628,0.988577093739897,7,24,2019,10,28,0
2,0.04444536677651687,9.464131167646883e-08,683,14.433294842134972,0.8283828374496089,2,69,2019,10,19,5
2,0.04445111045894484,9.464131167646883e-08,448,21.803669415949237,0.9267551754958481,2,69,2019,10,12,5
2,0.34883740688054865,7.641206423159019e-08,281,6.615134163416491,0.851385040479772,7,24,2019,10,13,6
2,0.06836070995743931,1.1335027494396854e-07,706,8.512343978012167,0.8224565344502897,2,84,2019,10,11,4
2,0.20855413461714667,4.0570352410895794e-08,247,14.439529078193653,0.9770347444024241,8,15,2019,10,22,1
2,0.005237110150974059,5.4687738781922235e-08,111,23.249301064763216,0.9688304786937836,4,74,2019,10,18,4
2,0.15042437607882084,1.5076821568982268e-08,80,8.203657720797473,0.924859268995329,7,97,2019,10,12,5
2,0.20019868354798753,1.089642864826601e-08,581,7.313685801290619,0.822346177734053,7,97,2019,10,27,6
2,7.071908989437353e-05,2.782358876629587e-08,83,28.275607862608364,0.8457813432114896,7,97,2019,10,6,6
2,0.3487277982742149,7.641206423159019e-08,281,6.862943974709396,0.9917914605087621,7,24,2019,10,29,1
2,0.20032198468296653,1.089642864826601e-08,631,6.192737682156414,0.864727211042092,7,97,2019,10,20,6
2,0.04957457775045122,8.223715042277036e-10,85,7.156814934033156,0.8244457657287723,2,43,2019,10,26,5
2,0.005223041547884121,5.4687738781922235e-08,111,28.275607862608364,0.8238158833437348,4,74,2019,10,8,1
2,0.2000454503060699,1.089642864826601e-08,582,7.387151006985034,0.8207169053790986,7,97,2019,10,28,0
2,0.25811426769006324,4.845141532427988e-08,216,16.39603610632765,0.823474645916114,7,97,2019,10,14,0
2,7.112935292494238e-05,2.782358876629587e-08,83,28.275607862608364,0.8315804583076742,7,97,2019,10,8,1
2,0.06497639893539478,1.9873990453334045e-08,83,13.228378585450296,0.9060946660871705,7,8,2019,10,9,2
2,0.08716595358393475,7.058693185513221e-08,670,7.931582439841371,0.8230522066191428,3,4,2019,10,5,5
2,7.083874994495698e-05,2.782358876629587e-08,83,28.275607862608364,0.9397244061436067,7,97,2019,10,6,6
2,7.123191868258286e-05,2.782358876629587e-08,83,28.275607862608364,0.8920413713596527,7,97,2019,10,23,2
2,0.027368971560840227,9.594339900331761e-08,222,19.59489729495921,0.7185764547013069,7,97,2019,10,21,0
2,5.5881243622119686e-05,2.782358876629587e-08,83,28.275607862608364,0.8288791616340521,7,97,2019,10,26,5
2,7.07703727731955e-05,2.782358876629587e-08,83,28.275607862608364,0.9786705122417463,7,97,2019,10,30,2
2,0.19317074107999282,3.337459730801129e-08,54,4.198809355043403,0.8234848131950248,5,104,2019,10,31,3
2,0.3504169024539473,5.7428977129347913e-08,68,10.44892338951722,0.8780328532353323,11,96,2019,10,16,2
2,0.07007955820688799,9.11462194608248e-09,83,21.290608258102917,0.8461844889576067,7,24,2019,10,24,3
2,0.04957066315736788,8.223715042277036e-10,96,11.56460116043783,0.8352051115317902,2,43,2019,10,6,6
2,0.6752096307331866,0.3040278766458968,83,3.7616485747608057,0.852494674085297,7,97,2019,10,2,2
2,0.07008307963123372,9.11462194608248e-09,4,8.91852005660132,0.8233785972253513,7,24,2019,10,19,5
2,6.601815933576782e-05,2.782358876629587e-08,654,28.275607862608364,0.910735857626007,7,97,2019,10,11,4
2,0.08545946450828198,7.010721247979745e-08,45,6.2136945531623935,0.9672691012788628,3,0,2019,10,3,3
2,0.17435112115313453,8.758261671459877e-08,26,9.624967532412771,0.8776463436452868,2,82,2019,10,9,2
2,0.09401734619444116,1.576212937948185e-08,111,11.257886124845996,0.8570310199256117,4,30,2019,10,23,2
2,0.37093087450847073,3.2209570122176956e-08,518,15.47029411485121,0.9091908369914861,7,97,2019,10,12,5
2,3.98638911369778e-05,2.782358876629587e-08,83,26.576493372903805,0.9661290489841272,7,97,2019,10,2,2
2,6.601815933576782e-05,2.782358876629587e-08,654,28.275607862608364,0.9026050377859254,7,97,2019,10,14,0
2,0.05985558125929417,9.518955934595397e-08,585,18.98262363320729,0.8422472243345203,2,57,2019,10,12,5
2,0.07008444717466894,9.11462194608248e-09,83,24.566033460858105,0.8375737881869043,7,24,2019,10,1,1
2,0.10262582698770387,6.633801064026557e-08,182,10.1202766760598,0.826366260614305,9,22,2019,10,19,5
2,0.05984744437585455,9.518955934595397e-08,616,14.642745644174797,0.925246018050236,2,57,2019,10,27,6
2,2.676966274464329e-05,2.782358876629587e-08,83,21.50302304328394,0.9577024035666855,7,97,2019,10,4,4
2,0.08887420337176039,5.482476694851357e-10,452,7.523297149521611,0.8349484584146885,2,40,2019,10,21,0
1,7.071908989437353e-05,2.782358876629587e-08,83,28.275607862608364,0.8505130325125634,7,97,2019,10,10,3
2,2.6820945623465264e-05,2.782358876629587e-08,83,21.51859660851516,0.8978899014934021,7,97,2019,10,3,3
2,0.14528516494351637,2.2615225248046045e-09,577,2.395829710142188,0.8254614093761627,4,75,2019,10,24,3
2,6.567627347696045e-05,2.782358876629587e-08,644,19.185150507619166,0.8434643676851508,7,97,2019,10,14,0
2,0.06496405685589182,1.9873990453334045e-08,619,2.147091055358389,0.8249530387788266,7,8,2019,10,10,3
2,0.027365091156342766,9.594339900331761e-08,104,12.461540835707275,0.9457029424158383,7,97,2019,10,4,4
2,7.071908989437353e-05,2.782358876629587e-08,83,28.275607862608364,0.9305634250989068,7,97,2019,10,22,1
2,7.071908989437353e-05,2.782358876629587e-08,83,28.275607862608364,0.9091206438539623,7,97,2019,10,20,6
2,7.073618418731303e-05,2.782358876629587e-08,83,28.275607862608364,0.8294532952689746,7,97,2019,10,6,6
2,6.50095960522852e-05,2.782358876629587e-08,654,16.488177582740914,0.9683902724344502,7,97,2019,10,11,4
2,0.6598231260347176,0.2181300114728515,196,6.806614430096654,0.9460824609622887,7,97,2019,10,29,1
2,0.046159138020962255,1.1239083974601272e-07,452,5.781868210189506,0.9867997988415342,2,42,2019,10,20,6
2,0.13161306397833156,8.881617574729717e-08,234,6.805145112339633,0.8229092893335452,2,80,2019,10,8,1
2,0.41896484620196267,8.189454447915523e-08,559,11.076551810017412,0.8222191449509342,7,97,2019,10,12,5
2,0.08716595358393475,7.058693185513221e-08,670,7.931582439841371,0.8228847475111436,3,4,2019,10,7,0
2,7.10609757531809e-05,2.782358876629587e-08,83,28.275607862608364,0.9188915053159636,7,97,2019,10,12,5
2,0.07007948982971623,9.11462194608248e-09,83,17.19738352191984,0.8263541709647007,7,24,2019,10,16,2
2,0.013684596893324227,1.788659176327201e-08,610,12.426584406022435,0.8725131349636133,7,121,2019,10,27,6
2,0.07007564361380464,9.11462194608248e-09,83,19.17837323653912,0.952744147247635,7,24,2019,10,17,3
2,2.6838039916404766e-05,2.782358876629587e-08,83,23.633662433063563,0.9817368232081947,7,97,2019,10,16,2
2,2.829105481633523e-05,2.782358876629587e-08,83,18.93119119337185,0.9882593637795123,7,97,2019,10,22,1
2,0.030761573314960843,9.484690366434734e-08,114,12.426584406022435,0.9753411125400437,2,65,2019,10,15,1
2,2.676966274464329e-05,2.782358876629587e-08,83,21.439216403590876,0.9009072518733785,7,97,2019,10,20,6
2,0.4737178835843095,1.0958106955172298e-07,150,8.413679337840254,0.8962030844018716,1,86,2019,10,16,2
2,4.076988866281647e-05,2.782358876629587e-08,83,23.79159515459188,0.9946568005902063,7,97,2019,10,27,6
2,0.03247160090925228,2.0833422098576193e-08,452,7.173562573784381,0.8224765463957282,2,62,2019,10,10,3
2,0.19656802667037912,3.310047347326872e-08,222,7.315052973150639,0.8254877771181335,7,97,2019,10,23,2
2,0.1948590247336641,3.2894881485390215e-08,391,14.052757736472936,0.9814026100831774,5,104,2019,10,17,3
2,0.20003804847722673,1.089642864826601e-08,331,6.556675987114202,0.8215181015912247,7,97,2019,10,16,2
2,7.087293853083598e-05,2.782358876629587e-08,83,28.275607862608364,0.9922333862588371,7,97,2019,10,25,4
2,0.8051244963679415,0.5219838123994478,493,12.63210196285638,0.9496241928263125,11,19,2019,10,19,5
2,0.00522873394743327,5.4687738781922235e-08,111,27.78416815382458,0.8209096280299846,4,74,2019,10,16,2
2,3.979551396521633e-05,2.782358876629587e-08,83,24.14891301901599,0.8216852513904445,7,97,2019,10,20,6
2,0.013691879062116833,1.788659176327201e-08,610,15.219724044804492,0.945280340149725,7,121,2019,10,22,1
2,0.04444599926535567,9.464131167646883e-08,683,14.277955035648487,0.866841815479167,2,69,2019,10,7,0
2,0.1333324934337402,2.7343869390961117e-08,229,5.94474557908074,0.8546160999450236,7,102,2019,10,6,6
2,0.008200918660978052,7.243726685146612e-08,565,10.60895847856895,0.8352211856106178,4,35,2019,10,30,2
2,0.21366813167036408,3.981651275353215e-08,109,13.827147211192914,0.8336519125070694,8,15,2019,10,12,5
2,0.044431263984841055,9.464131167646883e-08,683,13.422369388450011,0.9523671929707431,2,69,2019,10,4,4
2,2.676966274464329e-05,2.782358876629587e-08,83,21.435251339790725,0.9449488609152099,7,97,2019,10,21,0
2,0.20004329642515942,1.089642864826601e-08,582,9.518928511129811,0.8249291588106948,7,97,2019,10,28,0
2,0.4974283003814626,3.172985429955588e-08,444,7.876547467006087,0.8384235758105076,7,97,2019,10,11,4
2,0.027358937210884227,9.594339900331761e-08,366,20.91817391647751,0.82362632029866,7,97,2019,10,22,1
1,0.3709306009997837,3.2209570122176956e-08,518,9.327379053088816,0.8286648538866235,7,97,2019,10,4,4
2,0.20004623664354518,1.089642864826601e-08,331,6.417943595888016,0.9373558758281302,7,97,2019,10,26,5
2,0.10600861661767672,7.675470925505579e-09,171,2.495996794869737,0.9267678571558045,7,97,2019,10,11,4
2,5.5864149329176715e-05,2.782358876629587e-08,83,27.126739575555334,0.9031862489378653,7,97,2019,10,9,2
2,5.5573546349191316e-05,2.782358876629587e-08,83,28.275607862608364,0.916708231003956,7,97,2019,10,7,0
2,0.029054144053196347,9.546368318069653e-08,683,18.708286933869708,0.8811275108547592,2,65,2019,10,31,3
2,7.071908989437353e-05,2.782358876629587e-08,83,28.275607862608364,0.9689495126853485,7,97,2019,10,6,6
2,0.5367483023999567,1.1711946967807307e-07,458,2.870540018881465,0.9872158989714779,7,97,2019,10,21,0
2,0.09914869395499307,1.6310377048966984e-08,77,6.109009739720506,0.8702752892703931,4,28,2019,10,9,2
2,0.3743498527565984,7.805681079275928e-08,180,3.9293765408777,0.9561694426486613,8,17,2019,10,7,0
0,2.829105481633523e-05,2.782358876629587e-08,83,18.932511719262184,0.9032967287124336,7,97,2019,10,20,6
2,7.083874994495698e-05,2.782358876629587e-08,83,28.275607862608364,0.9373288395800881,7,97,2019,10,1,1
2,5.5727394985653766e-05,2.782358876629587e-08,83,28.275607862608364,0.8310668427646912,7,97,2019,10,6,6
2,0.10264181015160315,6.633801064026557e-08,149,20.85713307240475,0.9885834761436358,9,22,2019,10,22,1
2,0.39486408122551586,9.052945060261663e-08,574,6.974955196988724,0.8208863766571144,7,97,2019,10,15,1
2,0.04785661840423545,1.1396705446031774e-07,234,13.800724618656805,0.8660828382524814,2,46,2019,10,9,2
2,0.21708393038000479,4.2694814794685954e-08,468,18.63705985395765,0.8337573934526541,7,97,2019,10,13,6
2,7.095840999553696e-05,2.782358876629587e-08,83,28.275607862608364,0.8653774945029677,7,97,2019,10,22,1
2,0.1777762191581348,5.091853338967667e-08,694,3.722902093797257,0.8211946078446599,7,97,2019,10,21,0
2,5.593252650093819e-05,2.782358876629587e-08,83,28.241458885829537,0.860716444010132,7,97,2019,10,22,1
2,0.044433349488579785,9.464131167646883e-08,683,13.959226339593467,0.8409746614979596,2,69,2019,10,25,4
2,0.08034555292652928,1.4254446512040886e-08,728,7.507995737878385,0.9688724216294535,3,3,2019,10,12,5
2,0.061530992910381326,9.57378070154391e-08,616,16.04306703844374,0.9249796133918302,2,55,2019,10,26,5
2,0.37093087450847073,3.2209570122176956e-08,518,15.469970911414151,0.9906133466046534,7,97,2019,10,23,2
2,2.642777688583592e-05,2.782358876629587e-08,83,23.057970422394074,0.8282931013186672,7,97,2019,10,24,3
2,0.05984730762151102,9.518955934595397e-08,448,16.81784766252804,0.8316764271768167,2,57,2019,10,11,4
2,0.5230762869062366,4.721785984429516e-08,189,10.59245014149229,0.8613604282147904,7,97,2019,10,12,5
2,0.07862140544626908,5.482476694851357e-10,156,9.216289925995166,0.9422211898478154,2,40,2019,10,20,6
2,0.027355689295225548,9.594339900331761e-08,366,20.41935356469445,0.9949079859263041,7,97,2019,10,27,6
2,0.035883091857072016,2.4808223031413945e-08,234,10.017983829094554,0.8969058771854304,2,51,2019,10,12,5
2,0.02908547789215607,9.546368318069653e-08,366,28.275607862608364,0.8508561091633564,2,65,2019,10,3,3
2,0.3435788604862274,7.456172923525628e-08,92,6.192737682156414,0.8385236322117995,7,97,2019,10,31,3
2,0.20004355283955352,1.089642864826601e-08,331,8.005623023850173,0.9169976874811807,7,97,2019,10,26,5
2,0.06499419409434573,1.9873990453334045e-08,223,21.850858106719745,0.9756416276376081,7,8,2019,10,10,3
2,0.3709306009997837,3.2209570122176956e-08,518,9.326842981416595,0.9808073237188235,7,97,2019,10,15,1
2,0.08887950260257191,5.482476694851357e-10,769,6.788225099390856,0.9404761062992237,2,40,2019,10,21,0
2,0.005231503222889615,5.4687738781922235e-08,111,26.93752030161648,0.827701144181068,4,74,2019,10,3,3
2,0.022211230211988377,6.784568995499285e-08,401,22.5095535273359,0.8325727108943588,7,21,2019,10,6,6
2,5.606928084446114e-05,2.782358876629587e-08,83,27.523989536402603,0.9854550606305406,7,97,2019,10,21,0
2,0.2290470806913534,5.1192657224419236e-08,638,3.926830783214372,0.9596097312107372,7,97,2019,10,16,2
2,0.06501696369254231,1.9873990453334045e-08,446,8.1706792863262,0.8261029024810815,7,8,2019,10,14,0
2,5.608637513740411e-05,2.782358876629587e-08,83,28.275607862608364,0.8207624436135916,7,97,2019,10,30,2
2,0.008195311732893604,7.243726685146612e-08,52,20.293595048684697,0.9868394701869208,4,35,2019,10,20,6
2,7.073618418731303e-05,2.782358876629587e-08,83,28.275607862608364,0.8830842780150059,7,97,2019,10,26,5
2,0.370935951513474,3.2209570122176956e-08,518,5.320714237769211,0.8252279976542287,7,97,2019,10,5,5
2,0.03417294460273,2.3643195845579612e-08,234,10.017983829094554,0.823992615063315,2,66,2019,10,12,5
2,4.8428131900112026e-05,2.782358876629587e-08,644,13.422369388450011,0.8230722385199865,7,97,2019,10,16,2
2,3.996645689461828e-05,2.782358876629587e-08,83,28.275607862608364,0.8286335172487771,7,97,2019,10,3,3
2,0.07007564361380464,9.11462194608248e-09,83,17.92986335698072,0.8240845995032342,7,24,2019,10,4,4
2,6.677030822514404e-05,2.782358876629587e-08,111,15.115554902152947,0.9472328534827792,7,97,2019,10,28,0
2,6.709509979101191e-05,2.782358876629587e-08,654,10.56882207249228,0.8301379020266637,7,97,2019,10,20,6
2,7.054814696496811e-05,2.782358876629587e-08,83,28.275607862608364,0.8245122604645463,7,97,2019,10,25,4
2,0.02392098429759277,9.409306045427002e-08,551,7.760798927945498,0.8718605466534457,2,58,2019,10,2,2
2,2.676966274464329e-05,2.782358876629587e-08,83,21.44877618886448,0.9794675876627144,7,97,2019,10,18,4
2,0.1469962523839701,7.319111006154344e-08,401,11.271202242884296,0.8328811649172616,7,97,2019,10,29,1
2,0.025659781586902873,9.621752283806018e-08,104,7.406078584514209,0.8575388151421002,2,64,2019,10,15,1
2,0.00819960240042164,7.243726685146612e-08,1,19.63007896061552,0.8377938198097028,4,35,2019,10,2,2
2,0.005217297865456154,5.4687738781922235e-08,1,19.648918545304216,0.9688574717051146,4,74,2019,10,5,5
2,0.7179437220320274,0.37212140057530263,693,3.3421549934136805,0.9756780030152483,5,108,2019,10,12,5
2,0.1469962523839701,7.319111006154344e-08,401,11.274307074051158,0.8265601173973822,7,97,2019,10,26,5
2,0.08206419604446266,1.404885452416238e-08,451,11.288046775239726,0.9483076017142464,7,11,2019,10,30,2
2,0.07349745951456038,8.943295526364636e-08,142,8.016857239592083,0.8996959122197383,7,97,2019,10,30,2
2,0.7333285173012023,0.6079102547235884,222,7.7278716345446625,0.8219588333428931,7,97,2019,10,5,5
2,0.09061688106556798,2.1313141473910946e-08,366,3.758989225842501,0.8362514332886584,2,60,2019,10,11,4
2,0.2119530612596552,3.9542388918789584e-08,247,12.703936397825675,0.822713925917381,7,97,2019,10,20,6
2,0.2581144044444068,4.845141532427988e-08,216,12.110326172320876,0.8210522093995958,7,97,2019,10,4,4
2,3.9761325379333856e-05,2.782358876629587e-08,83,24.04038269246145,0.9847639849956906,7,97,2019,10,18,4
2,0.10262798086861435,6.633801064026557e-08,194,7.422937423958254,0.8464228529459124,9,22,2019,10,1,1
1,5.552226347036934e-05,2.782358876629587e-08,83,28.275607862608364,0.8288615576408318,7,97,2019,10,16,2
2,0.39144515426026705,7.833093462750185e-08,449,3.623534186398688,0.9574657524173196,7,97,2019,10,2,2
2,0.20024524840195715,1.089642864826601e-08,734,6.314269553954756,0.8976631116400684,7,97,2019,10,9,2
2,0.027364544138968667,9.594339900331761e-08,178,18.450745242401457,0.8470379849606622,7,97,2019,10,9,2
2,0.3487799358676831,7.641206423159019e-08,281,3.897435053981016,0.9102161723139655,7,24,2019,10,16,2
2,0.47380533798699254,1.1074609673755731e-07,490,7.156814934033156,0.8930147428071891,1,86,2019,10,15,1
2,0.035892322775259826,2.4808223031413945e-08,538,5.070502933634888,0.9193304776660802,2,51,2019,10,7,0
2,6.507797322404668e-05,2.782358876629587e-08,654,16.574981146293954,0.8685149498145841,7,97,2019,10,3,3
2,0.4738303982204431,1.062230516879481e-07,150,7.156814934033156,0.9654659341977567,1,86,2019,10,25,4
0,0.06501092940713438,1.9873990453334045e-08,83,12.6554336156451,0.8741076782618502,7,8,2019,10,16,2
2,0.003424294573232088,0.9750979724031907,83,24.589021940695403,0.9347783425770873,7,101,2019,10,17,3
2,2.642777688583592e-05,2.782358876629587e-08,83,23.057970422394074,0.9045475933718228,7,97,2019,10,25,4
2,0.02907219562654139,9.546368318069653e-08,222,21.56339490896552,0.8438838602339656,2,65,2019,10,24,3
2,0.06500867296046622,1.9873990453334045e-08,374,2.557342370508884,0.8467989823993924,7,8,2019,10,17,3
2,0.005168921016434864,5.4687738781922235e-08,651,20.794710865987053,0.8447951770233679,4,74,2019,10,31,3
2,0.28376516024463716,5.448214324133005e-08,575,4.198809355043403,0.8220606458198358,7,97,2019,10,21,0
2,3.9915174015799776e-05,2.782358876629587e-08,83,28.275607862608364,0.9502425343353864,7,97,2019,10,11,4
2,4.769307730367531e-05,2.782358876629587e-08,654,22.03497220329538,0.9865952891980214,7,97,2019,10,29,1
2,0.25127015724834945,6.13352462153216e-08,247,15.890877886385006,0.9094564301300836,7,97,2019,10,29,1
2,0.04615414648742366,1.1239083974601272e-07,222,15.636815532582071,0.8224121536292939,2,42,2019,10,13,6
2,0.032478814700873125,2.0833422098576193e-08,93,7.519973404208288,0.8337589599519564,2,62,2019,10,16,2
2,0.2529817917061773,6.469326407909648e-08,222,12.28576411950026,0.9570810022288259,7,97,2019,10,13,6
2,0.07007948982971623,9.11462194608248e-09,83,17.19738352191984,0.9356973189161562,7,24,2019,10,17,3
2,5.577867786447574e-05,2.782358876629587e-08,83,28.275607862608364,0.8258158306747689,7,97,2019,10,25,4
2,0.25472082831558857,4.8725539159022446e-08,366,3.4713109915419564,0.9796318106691826,7,97,2019,10,16,2
2,6.396684418292012e-05,2.782358876629587e-08,654,10.749418588928426,0.950896127067612,7,97,2019,10,15,1
2,0.30939502681889436,3.268928949751171e-08,391,20.85976989326584,0.8405552288153602,5,109,2019,10,25,4
0,0.07008263517961727,9.388745780825047e-09,654,7.985612061701971,0.9616457213293261,7,97,2019,10,31,3
2,0.34358219387335076,7.456172923525628e-08,196,6.599242380758567,0.8265635796601714,7,97,2019,10,10,3
2,6.131722877716211e-05,2.782358876629587e-08,654,12.898061869908982,0.8858089125349204,7,97,2019,10,21,0
2,0.04443285375408451,9.464131167646883e-08,114,15.076140089558733,0.8767681461765886,2,69,2019,10,30,2
2,3.996645689461828e-05,2.782358876629587e-08,83,28.275607862608364,0.9441138170100924,7,97,2019,10,6,6
2,0.5760623043216287,0.07111074739823664,655,12.93174388858672,0.9876912965877473,7,97,2019,10,21,0
2,0.2000380313829338,1.089642864826601e-08,331,6.275348595894893,0.9862019615112252,7,97,2019,10,20,6
2,0.2273424548936311,4.392837027467067e-08,41,13.101908257959982,0.9210617587261278,7,10,2019,10,17,3
2,0.08206101650597575,1.404885452416238e-08,755,3.023243291566195,0.970759800520183,7,11,2019,10,12,5
2,6.579593352754043e-05,2.782358876629587e-08,410,14.44852933692561,0.8230176305538646,7,97,2019,10,11,4
2,0.049570765723125514,8.223715042277036e-10,85,5.761944116355173,0.8629163677818148,2,43,2019,10,23,2
2,0.07007566070809759,9.11462194608248e-09,83,21.99409011530143,0.8986601136131722,7,24,2019,10,2,2
2,0.013692887625400316,1.788659176327201e-08,646,11.401315713548152,0.837706471675574,7,121,2019,10,14,0
2,0.061531745059270705,9.57378070154391e-08,616,18.29207478663916,0.8291998849052054,2,55,2019,10,3,3
2,6.50095960522852e-05,2.782358876629587e-08,654,16.494847680412207,0.9718421251537954,7,97,2019,10,7,0
2,0.20018801670919273,1.089642864826601e-08,609,7.860025445251434,0.9179429085038888,7,97,2019,10,8,1
2,0.2000453135517264,1.089642864826601e-08,331,7.677890335241837,0.8425863997036116,7,97,2019,10,16,2
2,3.9880985429917304e-05,2.782358876629587e-08,83,26.640570564460518,0.9262624000476163,7,97,2019,10,13,6
2,0.4872090756473062,1.164341618675735e-07,248,7.94921379760288,0.9693399867492118,7,97,2019,10,14,0
2,3.996645689461828e-05,2.782358876629587e-08,83,28.275607862608364,0.960172423746722,7,97,2019,10,3,3
2,0.044452785699653004,9.464131167646883e-08,265,19.405669274724847,0.83919640541425,2,69,2019,10,15,1
2,3.979551396521633e-05,2.782358876629587e-08,83,24.143736247731,0.8336459890776484,7,97,2019,10,9,2
2,0.2906104160039779,5.1466781059161804e-08,83,3.5832945734337835,0.8212865058111569,7,97,2019,10,11,4
2,0.4666627099076608,1.1451530212980288e-07,740,6.2136945531623935,0.842887646499364,0,122,2019,10,10,3
2,0.19657683023124342,3.310047347326872e-08,344,6.477653896280659,0.9722459460577861,7,97,2019,10,13,6
2,2.829105481633523e-05,2.782358876629587e-08,83,18.932511719262184,0.8318339385153615,7,97,2019,10,20,6
2,0.51112029910363,1.4528570346783454e-08,371,5.199038372622383,0.8713618377980903,4,25,2019,10,20,6
2,6.131722877716211e-05,2.782358876629587e-08,654,12.883322552819983,0.9834079553512975,7,97,2019,10,23,2
2,6.878743479210928e-05,2.782358876629587e-08,654,15.953682960369996,0.8222352223556626,7,97,2019,10,21,0
2,7.071908989437353e-05,2.782358876629587e-08,83,28.275607862608364,0.8415061770393388,7,97,2019,10,26,5
2,2.642777688583592e-05,2.782358876629587e-08,83,23.04972884873052,0.7248396481758308,7,97,2019,10,27,6
2,7.059942984379008e-05,2.782358876629587e-08,83,28.275607862608364,0.9078267852742334,7,97,2019,10,14,0
2,0.3726394319935693,6.729744228550771e-08,326,5.510898293381942,0.906619277058377,7,97,2019,10,29,1
2,0.013688904655145204,1.788659176327201e-08,104,12.122293512368028,0.9198918365158224,7,121,2019,10,30,2
2,0.029073101624067232,9.546368318069653e-08,178,16.90118339052032,0.8268049569146507,2,65,2019,10,14,0
2,0.09402119241035276,1.576212937948185e-08,565,7.507995737878385,0.9065031532300594,4,30,2019,10,28,0
2,0.03589302364127038,2.4808223031413945e-08,765,17.085081211396098,0.8422978146124105,2,51,2019,10,10,3
